locus	mu	sd	n
chr6-114965619-114965650	1.3910061881322093	0.2767762610206646	150
chr6-114967792-114967845	1.3890945026206731	0.276090876858147	150
chr6-115140895-115140921	1.390144949755896	0.2794507948305276	150
chr6-115201200-115201232	1.3890945026206731	0.276090876858147	150
chr6-115279625-115279673	1.3958023816162377	0.295078410952855	150
chr6-115650750-115650783	1.3890945026206731	0.276090876858147	150
chr6-115720168-115720193	1.3890945026206731	0.276090876858147	150
chr6-115899976-115900030	1.4049631383622585	0.3105072853814953	150
chr6-116274343-116274370	1.390144949755896	0.2794507948305276	150
chr6-116563085-116563122	1.390144949755896	0.2794507948305276	150
chr6-116599071-116599097	1.390144949755896	0.2794507948305276	150
chr6-117139695-117139733	1.4080227928580014	0.324024982280381	150
chr6-118142879-118142914	1.390144949755896	0.2794507948305276	150
chr6-118151255-118151289	1.3890945026206731	0.276090876858147	150
chr6-118739170-118739220	1.3890945026206731	0.276090876858147	150
chr6-118921463-118921533	1.3907155657018389	0.2786049924872968	150
chr6-119062753-119062821	1.400732988593369	0.3020431102846942	150
chr6-12047078-12047109	1.390144949755896	0.2794507948305276	150
chr6-120824285-120824314	1.390144949755896	0.2794507948305276	150
chr6-121046622-121046647	1.389799508383934	0.27888375837620966	150
chr6-121319304-121319339	1.3909457241252854	0.27727295063084845	150
chr6-121914086-121914129	1.3915838220598569	0.28298226304438806	150
chr6-122026386-122026412	1.390144949755896	0.2794507948305276	150
chr6-122296442-122296467	1.3909457241252854	0.27727295063084845	150
chr6-12337663-12337703	1.389799508383934	0.27888375837620966	150
chr6-123515352-123515379	1.3931090813178906	0.2877948201718183	150
chr6-124253551-124253579	1.389799508383934	0.27888375837620966	150
chr6-124498918-124498946	1.3907155657018389	0.2786049924872968	150
chr6-124513886-124513912	1.3907155657018389	0.2786049924872968	150
chr6-124937553-124937637	1.4089458154825505	0.32336171872011127	150
chr6-125297385-125297450	1.3904493646158633	0.2793416296556143	150
chr6-126162014-126162056	1.393304890871581	0.28570310646936636	150
chr6-126590409-126590434	1.3910061881322093	0.2767762610206646	150
chr6-12659441-12659485	1.392436487367092	0.2801818417161096	150
chr6-12680360-12680395	1.390144949755896	0.2794507948305276	150
chr6-126943749-126943795	1.3912308826414295	0.28241059787650086	150
chr6-127137672-127137857	1.3910061881322096	0.27677626102066466	150
chr6-127438946-127439168	1.3907155657018389	0.2786049924872968	150
chr6-12792696-12792725	1.3904493646158633	0.2793416296556143	150
chr6-128182928-128182973	1.3904493646158633	0.2793416296556143	150
chr6-128414741-128414808	1.3907155657018389	0.2786049924872968	150
chr6-128756107-128756315	1.3904493646158633	0.2793416296556143	150
chr6-129189810-129189845	1.3907155657018389	0.2786049924872968	150
chr6-130629494-130629584	1.3894094427730124	0.2775710989487154	150
chr6-131122615-131122659	1.3909457241252854	0.27727295063084845	150
chr6-131272452-131272481	1.3904493646158633	0.2793416296556143	150
chr6-131275180-131275210	1.390144949755896	0.2794507948305276	150
chr6-131422100-131422156	1.389799508383934	0.27888375837620966	150
chr6-131851130-131851158	1.3907155657018389	0.2786049924872968	150
chr6-131863071-131863101	1.390144949755896	0.2794507948305276	150
chr6-132215089-132215119	1.390144949755896	0.2794507948305276	150
chr6-13247558-13247597	1.390144949755896	0.2794507948305276	150
chr6-132502610-132502635	1.390144949755896	0.2794507948305276	150
chr6-132700014-132700053	1.3894094427730124	0.2775710989487154	150
chr6-132812104-132812164	1.3904493646158633	0.2793416296556143	150
chr6-13284749-13284776	1.3910061881322096	0.27677626102066466	150
chr6-133113364-133113537	1.3941106486884611	0.2819003307309856	150
chr6-133121884-133121919	1.3904493646158633	0.2793416296556143	150
chr6-133144692-133144725	1.3912308826414295	0.28241059787650086	150
chr6-133182939-133182972	1.390144949755896	0.2794507948305276	150
chr6-133257571-133257601	1.3904493646158633	0.2793416296556143	150
chr6-133341830-133341868	1.3959286763311394	0.276090876858147	150
chr6-133876295-133876341	1.392151579192297	0.2821166734166553	150
chr6-133938040-133938087	1.4000268645688199	0.30002102948319137	150
chr6-134118223-134118250	1.3894094427730124	0.2775710989487154	150
chr6-134179725-134179751	1.3915838220598569	0.28298226304438806	150
chr6-134196084-134196126	1.389799508383934	0.27888375837620966	150
chr6-134359838-134359864	1.3918896362409965	0.2828678330277517	150
chr6-134361189-134361232	1.390144949755896	0.2794507948305276	150
chr6-134453721-134453748	1.390144949755896	0.2794507948305276	150
chr6-134461977-134462021	1.391309503435525	0.2789686406586314	150
chr6-134514913-134514994	1.390144949755896	0.2794507948305276	150
chr6-134541196-134541246	1.3926902636647605	0.2855113697538124	150
chr6-134717285-134717591	1.3901655927434369	0.28058144698149146	150
chr6-135698019-135698059	1.390144949755896	0.2794507948305276	150
chr6-135793156-135793187	1.3907155657018389	0.2786049924872968	150
chr6-136724043-136724095	1.3917142345334326	0.2803155036612498	150
chr6-136735390-136735422	1.3904493646158633	0.2793416296556143	150
chr6-137172107-137172150	1.3998725659784228	0.2960619301378882	150
chr6-137918493-137918580	1.3904493646158633	0.2793416296556143	150
chr6-139300317-139300347	1.389799508383934	0.27888375837620966	150
chr6-139837212-139837250	1.390144949755896	0.2794507948305276	150
chr6-139978874-139978916	1.3894094427730124	0.2775710989487154	150
chr6-140950440-140950482	1.389799508383934	0.27888375837620966	150
chr6-141470300-141470335	1.3912776938629827	0.283091100694634	150
chr6-141975888-141975937	1.3904493646158633	0.2793416296556143	150
chr6-142297128-142297154	1.389799508383934	0.27888375837620966	150
chr6-142883463-142883503	1.3912308826414295	0.28241059787650086	150
chr6-143098785-143098825	1.389799508383934	0.27888375837620966	150
chr6-143106446-143106483	1.390144949755896	0.2794507948305276	150
chr6-144049337-144049372	1.389799508383934	0.27888375837620966	150
chr6-144590999-144591035	1.3907155657018389	0.2786049924872968	150
chr6-145140985-145141050	1.3930288382139049	0.28637182554153545	150
chr6-146171442-146171548	1.389799508383934	0.27888375837620966	150
chr6-146443943-146444000	1.389799508383934	0.27888375837620966	150
chr6-146534796-146534873	1.3907155657018389	0.2786049924872968	150
chr6-146588756-146588840	1.3904493646158633	0.2793416296556143	150
chr6-147139715-147139740	1.3894094427730124	0.2775710989487154	150
chr6-147155660-147155691	1.3890945026206731	0.276090876858147	150
chr6-147183449-147183475	1.390144949755896	0.2794507948305276	150
chr6-147238588-147238631	1.3907155657018389	0.2786049924872968	150
chr6-147608330-147608356	1.3904493646158633	0.2793416296556143	150
chr6-147635-147986	1.446904899510627	0.3974480587902685	150
chr6-147650753-147650779	1.3914933034984223	0.2816667025209548	150
chr6-1481043-1481071	1.3894094427730124	0.2775710989487154	150
chr6-148111868-148111983	1.3890945026206731	0.276090876858147	150
chr6-148275942-148275970	1.3907155657018389	0.2786049924872968	150
chr6-148382989-148383017	1.3904493646158633	0.2793416296556143	150
chr6-148698305-148698368	1.3904493646158633	0.2793416296556143	150
chr6-148759861-148759904	1.3905199435027225	0.2811819287303103	150
chr6-149934315-149934353	1.3926922219796636	0.2794429888600684	150
chr6-15023046-15023077	1.390144949755896	0.2794507948305276	150
chr6-15056151-15056192	1.3907155657018389	0.2786049924872968	150
chr6-150841779-150841835	1.3894094427730124	0.2775710989487154	150
chr6-151028099-151028157	1.390144949755896	0.2794507948305276	150
chr6-151237428-151237455	1.3904493646158633	0.2793416296556143	150
chr6-151237873-151237915	1.393787906868552	0.28908876546284684	150
chr6-151694289-151694326	1.3910061881322093	0.2767762610206646	150
chr6-151938543-151938588	1.3907155657018389	0.2786049924872968	150
chr6-151956218-151956251	1.390144949755896	0.2794507948305276	150
chr6-152306642-152306698	1.3946081954208172	0.2920202592773979	150
chr6-15233918-15233962	1.389799508383934	0.27888375837620966	150
chr6-152500808-152500838	1.3904493646158633	0.2793416296556143	150
chr6-152574953-152574995	1.3929842489316784	0.28532792153222597	150
chr6-152575379-152575404	1.3901655927434369	0.28058144698149146	150
chr6-152917233-152917262	1.3890945026206731	0.276090876858147	150
chr6-153256537-153256593	1.390144949755896	0.2794507948305276	150
chr6-153644122-153644159	1.390144949755896	0.2794507948305276	150
chr6-154235632-154235723	1.3990853644441301	0.300209262876253	150
chr6-154594827-154594905	1.3907155657018389	0.2786049924872968	150
chr6-154609794-154609839	1.3935807444695194	0.28502559705684677	150
chr6-154895912-154895960	1.3904493646158633	0.2793416296556143	150
chr6-155179613-155179656	1.3913607884771872	0.2845012209040792	150
chr6-155236930-155236981	1.3904493646158633	0.2793416296556143	150
chr6-155339798-155339907	1.3904493646158633	0.2793416296556143	150
chr6-155435170-155435205	1.3909457241252854	0.27727295063084845	150
chr6-156087914-156087956	1.389799508383934	0.27888375837620966	150
chr6-156144042-156144452	1.390144949755896	0.2794507948305276	150
chr6-156155860-156155892	1.3907155657018389	0.2786049924872968	150
chr6-156450610-156450650	1.3954790280004155	0.28604193117831556	150
chr6-156512530-156512686	1.3904493646158633	0.2793416296556143	150
chr6-156562277-156562328	1.424637751951235	0.3528475611742282	150
chr6-157082846-157082873	1.3904493646158633	0.2793416296556143	150
chr6-157100005-157100069	1.3915838220598569	0.28298226304438806	150
chr6-15733774-15733810	1.3907155657018389	0.2786049924872968	150
chr6-157691310-157691425	1.390144949755896	0.2794507948305276	150
chr6-157691657-157691742	1.390144949755896	0.2794507948305276	150
chr6-157893515-157893542	1.390144949755896	0.2794507948305276	150
chr6-157943763-157943870	1.3907155657018389	0.2786049924872968	150
chr6-15832935-15832975	1.393602320669841	0.28552996959351973	150
chr6-158384542-158384599	1.389799508383934	0.27888375837620966	150
chr6-158498682-158498711	1.3907155657018389	0.2786049924872968	150
chr6-158549039-158549072	1.3923721497802872	0.2807612212860049	150
chr6-158568800-158568832	1.3894094427730124	0.2775710989487154	150
chr6-158786901-158786952	1.389799508383934	0.27888375837620966	150
chr6-158848503-158848544	1.3910889846462864	0.28033368234827355	150
chr6-158943422-158943471	1.3907155657018389	0.2786049924872968	150
chr6-159021490-159021518	1.390144949755896	0.2794507948305276	150
chr6-159143794-159143820	1.3890945026206731	0.276090876858147	150
chr6-159177751-159177780	1.3894094427730124	0.2775710989487154	150
chr6-159334134-159334159	1.3910889846462864	0.28033368234827355	150
chr6-159361314-159361348	1.3904493646158633	0.2793416296556143	150
chr6-159431151-159431204	1.3904493646158633	0.2793416296556143	150
chr6-159501983-159502030	1.3922901250023505	0.2842558935785215	150
chr6-159784378-159784404	1.3915838220598569	0.28298226304438806	150
chr6-159968210-159968256	1.392032122086782	0.2850136586984713	150
chr6-160521756-160521839	7.827694351455399	0.8925830808785801	150
chr6-160640056-160640159	1.494252180581085	0.276090876858147	150
chr6-160768820-160768869	1.3926328575941183	0.27998235428006846	150
chr6-16099750-16100152	1.390144949755896	0.2794507948305276	150
chr6-161169473-161169513	1.3890945026206731	0.276090876858147	150
chr6-161182150-161182178	1.3909457241252854	0.27727295063084845	150
chr6-16128518-16128576	1.3905707663134297	0.28192845428255114	150
chr6-161608536-161608585	1.390144949755896	0.2794507948305276	150
chr6-161640904-161641009	1.3912308826414297	0.28241059787650097	150
chr6-162023136-162023166	1.3904493646158633	0.2793416296556143	150
chr6-162869852-162869889	1.3910061881322093	0.2767762610206646	150
chr6-16290079-16290116	1.390144949755896	0.2794507948305276	150
chr6-163005244-163005292	1.390144949755896	0.2794507948305276	150
chr6-163194526-163194557	1.390144949755896	0.2794507948305276	150
chr6-16327864-16327955	1.3907155657018389	0.2786049924872968	150
chr6-164014139-164014181	1.3908266397253988	0.2810824552123665	150
chr6-164016927-164016954	1.3904493646158633	0.2793416296556143	150
chr6-164222392-164222425	1.3904493646158633	0.2793416296556143	150
chr6-164545130-164545160	1.3894094427730124	0.2775710989487154	150
chr6-165104916-165104954	1.390144949755896	0.2794507948305276	150
chr6-165709732-165709766	1.390144949755896	0.2794507948305276	150
chr6-165720024-165720050	1.393572412498382	0.29014333689110816	150
chr6-166253171-166253612	1.4010450688218903	0.292764482384321	150
chr6-166356649-166356861	1.3904493646158633	0.2793416296556143	150
chr6-166816025-166816074	1.390144949755896	0.2794507948305276	150
chr6-166930933-166930974	1.390144949755896	0.2794507948305276	150
chr6-166947709-166947751	1.390144949755896	0.2794507948305276	150
chr6-167055207-167055252	1.3904493646158633	0.2793416296556143	150
chr6-16731670-16731714	1.3907155657018389	0.2786049924872968	150
chr6-167362988-167363013	1.3915838220598569	0.28298226304438806	150
chr6-168042137-168042292	1.390144949755896	0.2794507948305276	150
chr6-168042889-168042923	1.3897995083839343	0.27888375837620977	150
chr6-168059225-168059256	1.390144949755896	0.2794507948305276	150
chr6-168184075-168184134	1.3904493646158633	0.2793416296556143	150
chr6-168720841-168720877	1.3904493646158633	0.2793416296556143	150
chr6-16880725-16880769	1.390144949755896	0.2794507948305276	150
chr6-170038418-170038447	1.3904493646158633	0.2793416296556143	150
chr6-170045104-170045159	1.3938153009527778	0.2896348013317008	150
chr6-17020711-17020755	1.3904493646158633	0.2793416296556143	150
chr6-170367772-170368183	1.390144949755896	0.2794507948305276	150
chr6-170428815-170429042	1.3904493646158633	0.2793416296556143	150
chr6-170429095-170429479	1.3948169583163952	0.29431769182625195	150
chr6-170498848-170499134	1.3917801221088795	0.27972259316948533	150
chr6-170761909-170762296	1.389799508383934	0.27888375837620966	150
chr6-170877898-170877930	1.3914933034984223	0.2816667025209548	150
chr6-171012086-171012115	1.3897995083839343	0.27888375837620977	150
chr6-17382912-17383014	1.389799508383934	0.27888375837620966	150
chr6-17462223-17462254	1.393602320669841	0.28552996959351973	150
chr6-17587452-17587478	1.390144949755896	0.2794507948305276	150
chr6-18045970-18046080	1.3918896362409965	0.2828678330277517	150
chr6-18068021-18068064	1.392436487367092	0.2801818417161096	150
chr6-18068152-18068179	1.392151579192297	0.2821166734166553	150
chr6-18259625-18259664	1.3907155657018389	0.2786049924872968	150
chr6-18622810-18622855	1.4004797483564981	0.30502557270123815	150
chr6-18940136-18940186	1.3918896362409965	0.2828678330277517	150
chr6-19155635-19155677	1.3908266397253988	0.2810824552123665	150
chr6-19637098-19637226	1.3973450078692344	0.292457058498308	150
chr6-19698784-19698812	1.390144949755896	0.2794507948305276	150
chr6-19771136-19771195	1.3959286763311394	0.276090876858147	150
chr6-19966775-19966806	1.3904493646158633	0.2793416296556143	150
chr6-20266509-20266549	1.389799508383934	0.27888375837620966	150
chr6-20613480-20613523	1.390144949755896	0.2794507948305276	150
chr6-20765376-20765405	1.3904493646158633	0.2793416296556143	150
chr6-20799271-20799300	1.3904493646158633	0.2793416296556143	150
chr6-20936472-20936499	1.3904493646158633	0.2793416296556143	150
chr6-21354380-21354418	1.3970091549802783	0.2885110042358543	150
chr6-21407603-21407636	1.3905199435027225	0.2811819287303103	150
chr6-21775776-21775806	1.3894094427730124	0.2775710989487154	150
chr6-21853529-21853580	1.3890945026206731	0.276090876858147	150
chr6-21861833-21861858	1.3890945026206731	0.276090876858147	150
chr6-21867611-21867641	1.390144949755896	0.2794507948305276	150
chr6-22496327-22496363	1.3894094427730124	0.2775710989487154	150
chr6-22814708-22814736	1.3890945026206731	0.276090876858147	150
chr6-23030263-23030306	1.3936241040857866	0.2903229756019124	150
chr6-23686290-23686324	1.3910061881322096	0.27677626102066466	150
chr6-23689803-23689836	1.392410331084532	0.28615464988711037	150
chr6-23734343-23734379	1.3970547570516805	0.2883913333945924	150
